name,minLon,minLat,maxLon,maxLat
4SE16D(e853n837:e854n837).tif,114.3418772,22.47424117,114.3437367,22.47888991
4SE17A(e854n837:e854n838).tif,114.3532527,22.47964572,114.3564699,22.48299381
4SE17B(e854n837:e855n838).tif,114.3564704,22.47963786,114.3637606,22.48505347
4SE17C(e854n837:e854n837).tif,114.3556161,22.47597539,114.3564651,22.4796425
4SE17D(e854n837:e855n837).tif,114.356464,22.47422005,114.3637523,22.47965313
4SE18A(e855n837:e856n838).tif,114.3637569,22.48154567,114.3710468,22.48505634
4SE18B(e856n837:e857n838).tif,114.3710414,22.482361,114.3731272,22.48370047
4SE18C(e855n837:e856n837).tif,114.3637516,22.47421565,114.3670245,22.47883842
4SE1C(e852n840:e853n841).tif,114.3346295,22.50675949,114.3366154,22.51032686
4SE21A(e852n836:e853n837).tif,114.3376181,22.4688249,114.3418834,22.47423998
4SE21B(e853n836:e854n837).tif,114.3418818,22.46882227,114.3444758,22.47424767
4SE21C(e852n836:e853n836).tif,114.3360793,22.46340665,114.3418771,22.46882917
4SE21D(e853n836:e854n836).tif,114.3418691,22.46340102,114.347223,22.46882979
4SE22B(e854n836:e855n837).tif,114.3572479,22.46880109,114.3637456,22.47422521
4SE22D(e854n836:e855n836).tif,114.3577563,22.4650047,114.3637386,22.46881512
4SE23A(e855n836:e856n837).tif,114.3637469,22.46880026,114.3669797,22.47421888
4SE23C(e855n836:e856n836).tif,114.3637368,22.46711539,114.3644529,22.46880474
4SE6A(e852n840:e853n840).tif,114.3346305,22.50635439,114.3348756,22.50675029
4SE7B(e854n840:e855n840).tif,114.35665,22.50131194,114.3637861,22.50480326
4SE7C(e854n839:e854n840).tif,114.3550335,22.49858137,114.3564929,22.50085353
4SE7D(e854n839:e855n840).tif,114.3564817,22.49589867,114.36241,22.50132036
4SE8A(e855n840:e856n840).tif,114.363785,22.50314389,114.3649718,22.50479427
4SW10A(e851n840:e851n840).tif,114.3200567,22.50134845,114.3273436,22.50676161
4SW10B(e851n840:e852n840).tif,114.3273454,22.50134794,114.3346328,22.50676149
4SW10C(e851n839:e851n840).tif,114.3200501,22.49593519,114.3273377,22.50134884
4SW10D(e851n839:e852n840).tif,114.3273296,22.50093638,114.3278724,22.50134349
4SW11A(e845n839:e845n839).tif,114.2617354,22.49055594,114.2690225,22.49596923
4SW11B(e845n839:e846n839).tif,114.269024,22.49055159,114.2763112,22.49596493
4SW11C(e845n838:e845n839).tif,114.2617332,22.48513953,114.269019,22.49055185
4SW11D(e845n838:e846n839).tif,114.2690189,22.48920188,114.2762442,22.49056147
4SW12A(e846n839:e847n839).tif,114.2763138,22.49055038,114.2835998,22.49596283
4SW12B(e847n839:e848n839).tif,114.2836016,22.49054249,114.2908886,22.49595567
4SW12C(e846n838:e847n839).tif,114.2769148,22.48512873,114.283594,22.4905438
4SW12D(e847n838:e848n839).tif,114.2835969,22.48512387,114.2908839,22.49053705
4SW13A(e848n839:e848n839).tif,114.2908888,22.49053661,114.2981769,22.4959506
4SW13B(e848n839:e849n839).tif,114.2981771,22.49053095,114.3054657,22.49594536
4SW13C(e848n838:e848n839).tif,114.2908845,22.48511839,114.2981726,22.49053242
4SW13D(e848n838:e849n839).tif,114.2981724,22.48511278,114.3054609,22.4905271
4SW14A(e849n839:e850n839).tif,114.3054655,22.490525,114.3127546,22.49593973
4SW14B(e850n839:e851n839).tif,114.3127554,22.49052205,114.3200432,22.4959359
4SW14C(e849n838:e850n839).tif,114.3054622,22.48511014,114.3127492,22.49052337
4SW14D(e850n838:e851n839).tif,114.3127426,22.48762926,114.3162176,22.4905188
4SW15A(e851n839:e851n839).tif,114.3200407,22.49494566,114.3219053,22.49594523
4SW16A(e845n837:e845n838).tif,114.2620027,22.48302594,114.2656784,22.48513178
4SW16C(e845n837:e845n837).tif,114.2676488,22.47430118,114.2690083,22.47441939
4SW16D(e845n837:e846n837).tif,114.269,22.47429691,114.2762962,22.47534757
4SW17A(e846n837:e847n838).tif,114.2831864,22.48446062,114.2835916,22.48512369
4SW17B(e847n837:e848n838).tif,114.2835942,22.47970543,114.2908791,22.48513596
4SW17C(e846n837:e847n837).tif,114.2763013,22.4742922,114.2835868,22.47873594
4SW17D(e847n837:e848n837).tif,114.2835885,22.47428813,114.2908752,22.47970112
4SW18A(e848n837:e848n838).tif,114.29088,22.4797002,114.2981678,22.48511397
4SW18B(e848n837:e849n838).tif,114.2981695,22.47969863,114.3054559,22.48511137
4SW18C(e848n837:e848n837).tif,114.2908806,22.47525029,114.2981631,22.4797113
4SW18D(e848n837:e849n837).tif,114.2981667,22.47930731,114.3002044,22.47969918
4SW19A(e849n837:e850n838).tif,114.3054476,22.48212389,114.3087379,22.48511342
4SW19D(e850n837:e851n837).tif,114.3142373,22.47426419,114.3200232,22.47732955
4SW1A(e845n841:e845n842).tif,114.2617492,22.51222889,114.2690367,22.51764248
4SW1B(e845n841:e846n842).tif,114.2690392,22.51222583,114.2763267,22.5176394
4SW1C(e845n840:e845n841).tif,114.2617458,22.50681082,114.2690333,22.51222438
4SW1D(e845n840:e846n841).tif,114.2690343,22.50680628,114.2763212,22.5122194
4SW20A(e851n837:e851n838).tif,114.3209759,22.47968025,114.3222306,22.48064976
4SW20B(e851n837:e852n838).tif,114.3305449,22.47966889,114.3344071,22.48079458
4SW20C(e851n837:e851n837).tif,114.3200181,22.47426134,114.3237249,22.47968335
4SW20D(e851n837:e852n837).tif,114.3304924,22.47456987,114.3343649,22.47966519
4SW21A(e845n836:e845n837).tif,114.2617239,22.46888372,114.2690083,22.47429499
4SW21B(e845n836:e846n837).tif,114.2690096,22.46887959,114.2762956,22.47429203
4SW21C(e845n836:e845n836).tif,114.2617201,22.46346628,114.2690046,22.46887759
4SW21D(e845n836:e846n836).tif,114.2690046,22.46556152,114.2748973,22.46889052
4SW22A(e846n836:e847n837).tif,114.2762862,22.47044766,114.2835833,22.47429733
4SW22B(e847n836:e848n837).tif,114.2835763,22.47268512,114.2895842,22.47429369
4SW23D(e848n836:e849n836).tif,114.3044455,22.46343976,114.3054397,22.46752497
4SW24A(e849n836:e850n837).tif,114.3068396,22.46885215,114.3127314,22.47223804
4SW24B(e850n836:e851n837).tif,114.3127328,22.46884578,114.3200208,22.47425975
4SW24C(e849n836:e850n836).tif,114.3054405,22.46343378,114.312728,22.46884737
4SW24D(e850n836:e851n836).tif,114.312727,22.46342769,114.3200153,22.46886081
4SW25A(e851n836:e851n837).tif,114.3200185,22.46883923,114.3273051,22.47427104
4SW25B(e851n836:e852n837).tif,114.3273064,22.46883746,114.3317684,22.47409881
4SW25C(e851n836:e851n836).tif,114.320014,22.46342105,114.3273025,22.46885434
4SW25D(e851n836:e852n836).tif,114.3272891,22.46341556,114.33285,22.46884539
4SW2A(e846n841:e847n842).tif,114.276324,22.51332606,114.2796486,22.51763506
4SW2C(e846n840:e847n841).tif,114.2763256,22.50680188,114.2836112,22.51076018
4SW2D(e847n840:e848n841).tif,114.2836103,22.50679672,114.2908992,22.51147833
4SW3A(e848n841:e848n842).tif,114.2944379,22.51220948,114.2981915,22.51364128
4SW3B(e848n841:e849n842).tif,114.2981979,22.51220393,114.3054812,22.51505561
4SW3C(e848n840:e848n841).tif,114.2909038,22.50679126,114.2981915,22.512205
4SW3D(e848n840:e849n841).tif,114.2981923,22.50678719,114.3054809,22.51220159
4SW4A(e849n841:e850n842).tif,114.3054872,22.51219782,114.3127756,22.51761204
4SW4B(e850n841:e851n842).tif,114.3127769,22.51219457,114.3200656,22.51760898
4SW4C(e849n840:e850n841).tif,114.3054799,22.50795309,114.3127705,22.51220914
4SW4D(e850n840:e851n841).tif,114.3127601,22.51086869,114.3166067,22.51220245
4SW5A(e851n841:e851n842).tif,114.3200621,22.51598687,114.3216009,22.51760073
4SW5C(e851n840:e851n841).tif,114.327219,22.5067667,114.3273437,22.50684985
4SW5D(e851n840:e852n841).tif,114.3273493,22.50675969,114.3346369,22.51138345
4SW6A(e845n840:e845n840).tif,114.2617423,22.50139244,114.2690295,22.50680582
4SW6B(e845n840:e846n840).tif,114.2690315,22.50138813,114.2763188,22.50680159
4SW6C(e845n839:e845n840).tif,114.2617389,22.49597415,114.269026,22.50138747
4SW6D(e845n839:e846n840).tif,114.2690277,22.4959699,114.2763152,22.50138344
4SW7A(e846n840:e847n840).tif,114.2763202,22.50138349,114.2836083,22.50679752
4SW7B(e847n840:e848n840).tif,114.2836091,22.50137845,114.2908974,22.50679262
4SW7C(e846n839:e847n840).tif,114.2763161,22.49596512,114.2836041,22.50137899
4SW7D(e847n839:e848n840).tif,114.2836048,22.49596014,114.290893,22.50137424
4SW8A(e848n840:e848n840).tif,114.2908984,22.50137401,114.2981868,22.50678821
4SW8B(e848n840:e849n840).tif,114.2981893,22.5013678,114.3052025,22.50679313
4SW8C(e848n839:e848n840).tif,114.2908933,22.49595484,114.2981819,22.50136923
4SW8D(e848n839:e849n840).tif,114.2981818,22.4959493,114.30547,22.50136342
4SW9A(e849n840:e850n840).tif,114.306984,22.50136171,114.3127612,22.50295141
4SW9B(e850n840:e851n840).tif,114.3127558,22.50135511,114.320052,22.50443529
4SW9C(e849n839:e850n840).tif,114.3054711,22.4959432,114.3127595,22.50135745
4SW9D(e850n839:e851n840).tif,114.3127592,22.49593695,114.3200489,22.50135213
5NE10A(e813n834:e814n834).tif,113.955685,22.44708471,113.9629735,22.45251795
5NE10B(e814n834:e815n834).tif,113.9629683,22.44709453,113.9702595,22.45252978
5NE10C(e813n833:e814n834).tif,113.9556902,22.44166658,113.9629814,22.44710183
5NE10D(e814n833:e815n834).tif,113.9629767,22.44167674,113.9702672,22.4471115
5NE14A(e812n833:e812n833).tif,113.9462804,22.43623563,113.948419,22.44049443
5NE14B(e812n833:e813n833).tif,113.9484145,22.4362382,113.9557046,22.44167261
5NE14C(e812n832:e812n833).tif,113.9442391,22.43081386,113.9484278,22.43624423
5NE14D(e812n832:e813n833).tif,113.9484219,22.43081991,113.9557132,22.43625521
5NE15A(e813n833:e814n833).tif,113.955699,22.43624825,113.9629901,22.44168346
5NE15B(e814n833:e815n833).tif,113.9629851,22.43625807,113.9702755,22.44169279
5NE15C(e813n832:e814n833).tif,113.9557074,22.43083018,113.9629984,22.43626528
5NE15D(e814n832:e815n833).tif,113.962993,22.43083986,113.9702836,22.43627472
5NE17C(e809n831:e809n831).tif,113.9137292,22.41993079,113.9193071,22.42245048
5NE17D(e809n831:e810n831).tif,113.9193018,22.41993963,113.9265915,22.42378535
5NE18A(e810n831:e811n832).tif,113.933567,22.42537993,113.9338669,22.4254799
5NE18B(e811n831:e812n832).tif,113.9338574,22.42538039,113.9411517,22.42870123
5NE18C(e810n831:e811n831).tif,113.9265866,22.41995109,113.9338764,22.42538532
5NE18D(e811n831:e812n831).tif,113.9338693,22.41996211,113.9411609,22.42539768
5NE19A(e812n831:e812n832).tif,113.9411476,22.42539129,113.9484368,22.43082504
5NE19B(e812n831:e813n832).tif,113.9484306,22.42540174,113.9557216,22.43083681
5NE19C(e812n831:e812n831).tif,113.9411546,22.41997341,113.9484457,22.42540858
5NE19D(e812n831:e813n831).tif,113.9484394,22.41998338,113.9557304,22.42541848
5NE20A(e813n831:e814n832).tif,113.9557159,22.42541189,113.9630067,22.43084681
5NE20B(e814n831:e815n832).tif,113.9630011,22.42542159,113.9702917,22.43085638
5NE20C(e813n831:e814n831).tif,113.9557243,22.41999353,113.963015,22.42542844
5NE20D(e814n831:e815n831).tif,113.9630093,22.42000331,113.9702997,22.42543796
5NE21B(e808n830:e809n831).tif,113.9093152,22.41450509,113.9120324,22.41716607
5NE21C(e807n830:e808n830).tif,113.9034833,22.40907706,113.904759,22.41037151
5NE21D(e808n830:e809n830).tif,113.9047556,22.40907922,113.9120425,22.41451125
5NE22A(e809n830:e809n831).tif,113.9120284,22.41451015,113.919317,22.41994351
5NE22B(e809n830:e810n831).tif,113.9193095,22.41452157,113.9266014,22.41995737
5NE22C(e809n830:e809n830).tif,113.9120347,22.40909144,113.9193266,22.41452722
5NE22D(e809n830:e810n830).tif,113.9193192,22.4091032,113.9266111,22.41453894
5NE23A(e810n830:e811n831).tif,113.9265942,22.41453296,113.9338858,22.41996855
5NE23B(e811n830:e812n831).tif,113.9338786,22.41454387,113.9411702,22.41997937
5NE23C(e810n830:e811n830).tif,113.9266037,22.40911469,113.9338952,22.41455019
5NE23D(e811n830:e812n830).tif,113.933888,22.40912577,113.9411793,22.41456106
5NE24A(e812n830:e812n831).tif,113.9411636,22.41455471,113.9484544,22.41998961
5NE24B(e812n830:e813n831).tif,113.9484482,22.41456545,113.9557389,22.42000035
5NE24C(e812n830:e812n830).tif,113.9411725,22.4091366,113.9484634,22.41457161
5NE24D(e812n830:e813n830).tif,113.9484569,22.40914694,113.9557474,22.41458171
5NE25A(e813n830:e814n831).tif,113.9557325,22.41457525,113.9630228,22.42000981
5NE25B(e814n830:e815n831).tif,113.9630175,22.41458524,113.9703076,22.42001968
5NE25C(e813n830:e814n830).tif,113.9557414,22.40915701,113.9630316,22.41459156
5NE25D(e814n830:e815n830).tif,113.9630258,22.40916683,113.9703157,22.4146011
5NE5C(e813n834:e814n835).tif,113.9620032,22.45251162,113.9629651,22.45360562
5NE5D(e814n834:e815n835).tif,113.962959,22.45251299,113.9702516,22.45475685
5NE9B(e812n834:e813n834).tif,113.9530682,22.44708116,113.9556874,22.44945542
5NE9D(e812n833:e813n834).tif,113.950187,22.44165886,113.955696,22.44709293
5SE10A(e813n828:e814n828).tif,113.9557667,22.39290222,113.9630564,22.3983364
5SE10B(e814n828:e815n828).tif,113.9630509,22.3929123,113.9703395,22.39834567
5SE10C(e813n827:e814n828).tif,113.9557753,22.38748433,113.9630647,22.39291825
5SE10D(e814n827:e815n828).tif,113.9630586,22.38749374,113.9703477,22.39292741
5SE12B(e809n827:e810n827).tif,113.9201629,22.38201309,113.9266594,22.38743625
5SE12C(e809n826:e809n827).tif,113.9149943,22.37658656,113.919387,22.37961012
5SE12D(e809n826:e810n827).tif,113.9193812,22.37659365,113.9266692,22.3820265
5SE13A(e810n827:e811n827).tif,113.9266518,22.38202362,113.9339421,22.38745824
5SE13B(e811n827:e812n827).tif,113.9339345,22.38203444,113.941225,22.38746912
5SE13C(e810n826:e811n827).tif,113.9266612,22.37660509,113.9339517,22.38203985
5SE13D(e811n826:e812n827).tif,113.9339439,22.37661616,113.9412341,22.38205067
5SE14A(e812n827:e812n827).tif,113.9412175,22.38204512,113.9485077,22.38747961
5SE14B(e812n827:e813n827).tif,113.9485005,22.3820556,113.9557902,22.38748976
5SE14C(e812n826:e812n827).tif,113.9412266,22.376627,113.9485165,22.38206126
5SE14D(e812n826:e813n827).tif,113.9485091,22.37663729,113.9557984,22.38207108
5SE15A(e813n827:e814n827).tif,113.9557836,22.38206576,113.963073,22.38749961
5SE15B(e814n827:e815n827).tif,113.9630666,22.38207547,113.9703557,22.38750916
5SE15C(e813n826:e814n827).tif,113.9557922,22.37664776,113.9630812,22.38208138
5SE15D(e814n826:e815n827).tif,113.9630735,22.37665719,113.9703603,22.38208915
5SE17A(e809n825:e809n826).tif,113.9142955,22.3712702,113.9193967,22.37659566
5SE17B(e809n825:e810n826).tif,113.9193884,22.37117551,113.9266789,22.37661026
5SE17D(e809n825:e810n825).tif,113.9195011,22.36618799,113.926688,22.37119412
5SE18A(e810n825:e811n826).tif,113.9266709,22.371187,113.933961,22.37662144
5SE18B(e811n825:e812n826).tif,113.9339532,22.37119781,113.9412431,22.3766321
5SE18C(e810n825:e811n825).tif,113.9266808,22.36576935,113.9339705,22.37120352
5SE18D(e811n825:e812n825).tif,113.9339626,22.36577953,113.9412523,22.37121362
5SE19A(e812n825:e812n826).tif,113.9412357,22.37120861,113.9485253,22.37664273
5SE19B(e812n825:e813n826).tif,113.9485174,22.37121901,113.9558057,22.37665208
5SE19C(e812n825:e812n825).tif,113.9412445,22.36579031,113.9485338,22.3712241
5SE19D(e812n825:e813n825).tif,113.9485283,22.36598684,113.9540157,22.37123078
5SE1A(e807n829:e808n830).tif,113.9013958,22.404633,113.9047676,22.40907931
5SE1B(e808n829:e809n830).tif,113.9047651,22.40366966,113.9120533,22.40908374
5SE1D(e808n828:e809n829).tif,113.9099733,22.40243966,113.9120542,22.40368054
5SE20A(e813n825:e814n826).tif,113.9558078,22.37230419,113.9630872,22.37664895
5SE20B(e814n825:e815n826).tif,113.9630885,22.37124747,113.9703717,22.37665784
5SE20D(e814n825:e815n825).tif,113.9696802,22.37107424,113.9703718,22.37125208
5SE23A(e810n824:e811n825).tif,113.9272569,22.36125888,113.9339784,22.36577782
5SE23B(e811n824:e812n825).tif,113.9339703,22.36036339,113.9412546,22.36579346
5SE23D(e811n824:e812n824).tif,113.935382,22.35921058,113.941262,22.36037493
5SE24A(e812n824:e812n825).tif,113.9412561,22.36037839,113.9485406,22.36580867
5SE24B(e812n824:e813n825).tif,113.9485352,22.36038393,113.9511781,22.36432046
5SE24C(e812n824:e812n824).tif,113.9412551,22.35936919,113.9477138,22.36038079
5SE24D(e812n824:e813n824).tif,113.9495888,22.35753608,113.9527483,22.3603947
5SE2A(e809n829:e809n830).tif,113.9120452,22.40367308,113.9193371,22.40910889
5SE2B(e809n829:e810n830).tif,113.9193292,22.40368485,113.9266206,22.4091203
5SE2C(e809n828:e809n829).tif,113.9120573,22.39826013,113.9193463,22.40369374
5SE2D(e809n828:e810n829).tif,113.9193391,22.39826714,113.9266306,22.40370258
5SE3A(e810n829:e811n830).tif,113.9266134,22.40369663,113.9339047,22.40913194
5SE3B(e811n829:e812n830).tif,113.9338972,22.4037074,113.9411884,22.40914261
5SE3C(e810n828:e811n829).tif,113.9266227,22.39827804,113.9339139,22.40371326
5SE3D(e811n828:e812n829).tif,113.9339067,22.39828939,113.9411975,22.40372436
5SE4A(e812n829:e812n830).tif,113.9411817,22.40371825,113.9484722,22.40915299
5SE4B(e812n829:e813n830).tif,113.9484657,22.40372879,113.9557558,22.40916329
5SE4C(e812n828:e812n829).tif,113.9411906,22.39829991,113.9484811,22.40373468
5SE4D(e812n828:e813n829).tif,113.9484744,22.39831044,113.9557644,22.40374481
5SE5A(e813n829:e814n830).tif,113.9557497,22.40373885,113.9630399,22.40917333
5SE5B(e814n829:e815n830).tif,113.9630338,22.40374856,113.9703235,22.40918274
5SE5C(e813n828:e814n829).tif,113.9557584,22.39832085,113.9630481,22.40375502
5SE5D(e814n828:e815n829).tif,113.9630421,22.39833039,113.9703313,22.40376409
5SE7A(e809n828:e809n828).tif,113.9133068,22.39284144,113.9193566,22.39827123
5SE7B(e809n828:e810n828).tif,113.9193495,22.39284842,113.9266402,22.39828332
5SE7C(e809n827:e809n828).tif,113.9149714,22.38990062,113.9193625,22.39284703
5SE7D(e809n827:e810n828).tif,113.9193598,22.38743204,113.9266499,22.39286642
5SE8A(e810n828:e811n828).tif,113.9266324,22.39285992,113.9339233,22.39829498
5SE8B(e811n828:e812n828).tif,113.933916,22.39287097,113.9412067,22.3983059
5SE8C(e810n827:e811n828).tif,113.926642,22.38744161,113.9339329,22.39287665
5SE8D(e811n827:e812n828).tif,113.9339253,22.38745262,113.9412159,22.39288745
5SE9A(e812n828:e812n828).tif,113.9411995,22.39288169,113.9484899,22.39831637
5SE9B(e812n828:e813n828).tif,113.9484832,22.39289225,113.9557732,22.3983266
5SE9C(e812n827:e812n828).tif,113.9412085,22.38746342,113.9484988,22.39289799
5SE9D(e812n827:e813n828).tif,113.9484918,22.38747386,113.9557816,22.39290812
5SW14B(e805n827:e806n827).tif,113.8776493,22.38194009,113.8793249,22.38215442
5SW14D(e805n826:e806n827).tif,113.8771563,22.3765304,113.882975,22.38193617
5SW15C(e806n826:e806n827).tif,113.8829658,22.37653166,113.8852984,22.38044391
5SW19B(e805n825:e806n826).tif,113.880726,22.37110919,113.882986,22.37652229
5SW19D(e805n825:e806n825).tif,113.8804642,22.37004966,113.8829875,22.37110907
5SW20A(e806n825:e806n826).tif,113.8829674,22.37111377,113.8846713,22.37653346
5SW20C(e806n825:e806n825).tif,113.882989,22.37062713,113.883616,22.37112114
5SW24C(e804n824:e805n824).tif,113.8740881,22.3558938,113.8750811,22.3570367
6NE10A(e828n834:e829n834).tif,114.1014108,22.44721898,114.1086955,22.45264939
6NE10B(e829n834:e830n834).tif,114.1086971,22.44722184,114.1159817,22.45265216
6NE10C(e828n833:e829n834).tif,114.1014135,22.44180036,114.1086982,22.44723076
6NE10D(e829n833:e830n834).tif,114.1086997,22.44180355,114.115984,22.44723361
6NE11A(e822n833:e823n833).tif,114.0431294,22.4363443,114.0504164,22.44177644
6NE11B(e823n833:e824n833).tif,114.0504152,22.43635017,114.057702,22.44178212
6NE11C(e822n832:e823n833).tif,114.0431343,22.43092604,114.0504213,22.4363582
6NE11D(e823n832:e824n833).tif,114.0504198,22.4309319,114.0577064,22.43636375
6NE12A(e824n833:e824n833).tif,114.0577009,22.43635569,114.0649875,22.44178748
6NE12B(e824n833:e825n833).tif,114.0649868,22.4363609,114.0722731,22.44179248
6NE12C(e824n832:e824n833).tif,114.0577054,22.43093743,114.0649918,22.43636909
6NE12D(e824n832:e825n833).tif,114.0649912,22.43094285,114.0722771,22.43637421
6NE13A(e825n833:e826n833).tif,114.0722728,22.43636587,114.0795586,22.44179711
6NE13B(e826n833:e827n833).tif,114.0795586,22.43637036,114.0868441,22.44180134
6NE13C(e825n832:e826n833).tif,114.0722767,22.43094754,114.0795624,22.43637874
6NE13D(e826n832:e827n833).tif,114.0795623,22.43095208,114.0868476,22.436383
6NE14A(e827n833:e827n833).tif,114.0868445,22.43637456,114.0941297,22.44180533
6NE14B(e827n833:e828n833).tif,114.0941304,22.43637846,114.1014153,22.44180903
6NE14C(e827n832:e827n833).tif,114.086848,22.43095637,114.0941329,22.43638695
6NE14D(e827n832:e828n833).tif,114.0941335,22.43096025,114.1014182,22.43639067
6NE15A(e828n833:e829n833).tif,114.1014162,22.43638203,114.1087006,22.44181221
6NE15B(e829n833:e830n833).tif,114.1087022,22.43638534,114.1159864,22.44181534
6NE15C(e828n832:e829n833).tif,114.1014191,22.43096376,114.1087035,22.43639391
6NE15D(e829n832:e830n833).tif,114.1087048,22.43096712,114.1159887,22.43639691
6NE16A(e822n831:e823n832).tif,114.0431393,22.42550777,114.0504262,22.43093982
6NE16B(e823n831:e824n832).tif,114.0504247,22.42551375,114.0577112,22.4309455
6NE16C(e822n831:e823n831).tif,114.0431445,22.42008976,114.0504309,22.42552144
6NE16D(e823n831:e824n831).tif,114.0504296,22.42009562,114.0577156,22.42552699
6NE17A(e824n831:e824n832).tif,114.05771,22.42551916,114.0649962,22.43095069
6NE17B(e824n831:e825n832).tif,114.0649954,22.42552438,114.0722812,22.4309556
6NE17C(e824n831:e824n831).tif,114.0577145,22.42010115,114.0650003,22.42553236
6NE17D(e824n831:e825n831).tif,114.0649999,22.42010693,114.0722852,22.42553779
6NE18A(e825n831:e826n832).tif,114.0722806,22.42552926,114.079566,22.43096019
6NE18B(e826n831:e827n832).tif,114.0795659,22.42553386,114.0868511,22.43096459
6NE18C(e825n831:e826n831).tif,114.0722846,22.420111,114.0795699,22.42554187
6NE18D(e826n831:e827n831).tif,114.0795697,22.42011558,114.0868546,22.42554621
6NE19A(e827n831:e827n832).tif,114.0868513,22.42553801,114.0941362,22.43096858
6NE19B(e827n831:e828n832).tif,114.0941365,22.42554192,114.101421,22.43097216
6NE19C(e827n831:e827n831).tif,114.0868546,22.4201198,114.0941393,22.42555016
6NE19D(e827n831:e828n831).tif,114.0941398,22.42012382,114.1014241,22.42555388
6NE1A(e822n835:e823n836).tif,114.043109,22.45801747,114.0503964,22.46344994
6NE1B(e823n835:e824n836).tif,114.0503961,22.45802344,114.0576835,22.46345587
6NE1C(e822n834:e823n835).tif,114.0431141,22.45259906,114.0504016,22.45803161
6NE1D(e823n834:e824n835).tif,114.0504009,22.45260503,114.057688,22.45803724
6NE20A(e828n831:e829n832).tif,114.1014219,22.4255455,114.1087061,22.43097554
6NE20B(e829n831:e830n832).tif,114.1087074,22.42554874,114.1159911,22.43097842
6NE20C(e828n831:e829n831).tif,114.1014248,22.42012731,114.1087087,22.42555711
6NE20D(e829n831:e830n831).tif,114.1087098,22.42013043,114.1159934,22.42556005
6NE21A(e822n830:e823n831).tif,114.0431497,22.41467124,114.0504359,22.42010276
6NE21B(e823n830:e824n831).tif,114.0504346,22.41467714,114.0577203,22.42010832
6NE21C(e822n830:e823n830).tif,114.0431548,22.40925295,114.0504407,22.41468429
6NE21D(e823n830:e824n830).tif,114.0504391,22.40925888,114.0577251,22.4146902
6NE22A(e824n830:e824n831).tif,114.0577194,22.41468264,114.0650047,22.42011355
6NE22B(e824n830:e825n831).tif,114.065004,22.41468781,114.0722893,22.42011867
6NE22C(e824n830:e824n830).tif,114.0577236,22.40926446,114.0650091,22.41469545
6NE22D(e824n830:e825n830).tif,114.0650081,22.40926971,114.0722934,22.41470051
6NE23A(e825n830:e826n831).tif,114.0722886,22.4146927,114.0795737,22.42012342
6NE23B(e826n830:e827n831).tif,114.0795734,22.41469727,114.0868582,22.42012772
6NE23C(e825n830:e826n830).tif,114.0722926,22.40927445,114.0795773,22.41470487
6NE23D(e826n830:e827n830).tif,114.0795771,22.40927904,114.0868616,22.41470935
6NE24A(e827n830:e827n831).tif,114.0868581,22.41470165,114.0941424,22.42013174
6NE24B(e827n830:e828n831).tif,114.094143,22.4147054,114.101427,22.42013528
6NE24C(e827n830:e827n830).tif,114.0868616,22.40928333,114.0941454,22.41471309
6NE24D(e827n830:e828n830).tif,114.0941461,22.40928733,114.1014299,22.41471711
6NE25A(e828n830:e829n831).tif,114.1014276,22.41470902,114.1087113,22.42013868
6NE25B(e829n830:e830n831).tif,114.1087123,22.41471223,114.1159957,22.42014161
6NE25C(e828n830:e829n830).tif,114.1014305,22.40929073,114.1087141,22.41472031
6NE25D(e829n830:e830n830).tif,114.108715,22.40929396,114.1159982,22.41472323
6NE2A(e824n835:e824n836).tif,114.0576828,22.45802873,114.06497,22.463461
6NE2B(e824n835:e825n836).tif,114.0649699,22.45803416,114.0722568,22.46346622
6NE2C(e824n834:e824n835).tif,114.0576874,22.45261048,114.0649745,22.4580427
6NE2D(e824n834:e825n835).tif,114.0649742,22.45261572,114.0722609,22.45804763
6NE3A(e825n835:e826n836).tif,114.0722569,22.45803883,114.0795435,22.46347065
6NE3B(e826n835:e827n836).tif,114.0795439,22.45804339,114.0868301,22.46347494
6NE3C(e825n834:e826n835).tif,114.0722608,22.45262059,114.0795472,22.45805225
6NE3D(e826n834:e827n835).tif,114.0795477,22.45262535,114.0868337,22.45805672
6NE4A(e827n835:e827n836).tif,114.0868309,22.4580477,114.0941169,22.46347905
6NE4B(e827n835:e828n836).tif,114.0941179,22.45805153,114.1014034,22.46348255
6NE4C(e827n834:e827n835).tif,114.0868344,22.45262941,114.0941201,22.45806057
6NE4D(e827n834:e828n835).tif,114.0941212,22.4526333,114.1014065,22.45806419
6NE5A(e828n835:e829n836).tif,114.1014052,22.45805523,114.1086903,22.46346696
6NE5B(e829n835:e830n836).tif,114.1086922,22.4580585,114.1159769,22.46346998
6NE5C(e828n834:e829n835).tif,114.1014078,22.45263685,114.1086927,22.45806735
6NE5D(e829n834:e830n835).tif,114.1086947,22.45264041,114.1159792,22.45805178
6NE6A(e822n834:e823n834).tif,114.043119,22.44718084,114.0504066,22.45261338
6NE6B(e823n834:e824n834).tif,114.0504055,22.44718669,114.0576927,22.45261897
6NE6C(e822n833:e823n834).tif,114.043124,22.44176259,114.0504113,22.44719495
6NE6D(e823n833:e824n834).tif,114.0504104,22.44176856,114.0576974,22.44720068
6NE7A(e824n834:e824n834).tif,114.0576919,22.44719232,114.0649788,22.45262433
